"NPDES DMR Parameter to Pollutant Category Crosswalk"

POLLUTANT_CODE,POLLUTANT_DESC,PARAMETER_CODE,PARAMETER_DESC,COUNT_PERMITS_WITH_LIMITS,CHEMICAL_ABSTRACT_SERVICE_NMBR,SRS_ID,TOXIC_WEIGHTING_FACTOR,QNCR_POLL_CODE,NITROGEN,PHOSPHORUS,ORGANIC_ENRICHMENT,SOLIDS,PATHOGEN_INDICATORS,METALS,CWA_PRIORITY_POLLUTANTS,CERCLA_HAZ_SUBST,TRI_CHEMICALS,TEMPERATURE,GEN_RADIOACTIVITY,RADIONUCLIDES,COLOR,WHOLE_EFFLUENT_TOXICITY,PFAS
"4677","Whole effluent toxicity","WEP3Q","Chronic Mthd, Survival Endpt %Effect, Growth Endpt Median TSTcHo R/nR Pass/Fail, StatR7d H costata",4,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","51939","Miscellaneous Discharge Toxicity [Subsea Discharges] [Menidia beryllina]",102,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","TGG3W","Pass/Fail Static 1Hr Fertilization Test Chronic Tripneustes gratilla",3,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WI43W","Chronic Mthd Fertilization Endpt, %Effect, Median TSTcHo R/nR Pass/Fail, Static80min T gratilla",0,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WBK3O","Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, Static48hr C gigas",3,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WHK3O","Chronic Mthd Larval Development Endpt, %Effect, Median TSTcHo R/nR Pass/Fail, Static48hr C gigas",5,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WBP3E","Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, StatR7d A bahia",3,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","22414","Whole effluent toxicity",609,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","22415","Whole effluent toxicity - retest #1",3561,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WDN6C","Acute Mthd Survival Endpt, %Effect, Median TSTaHo R/nR Pass/Fail, StatR96hr P promelas",1,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WC13B","Chronic Mthd Sublethal Endpt, %Effect, Median TSTcHo R/nR Pass/Fail, StatR8dmax C dubia",5,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WB13B","Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, StatR8dmax C dubia",0,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WAN3C","Acute Mthd Survival Endpt, TSTaHo R/nR Pass/Fail, StatR96hr D magna",0,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WAN3Y","Acute Mthd Survival Endpt, TSTaHo R/nR Pass/Fail, StatR96hr H azteca",0,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WAN6J","Acute Mthd Survival Endpt, TSTaHo R/nR Pass/Fail, StatR96hr M beryllina",0,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WAN6I","Acute Mthd Survival Endpt, TSTaHo R/nR Pass/Fail, StatR96hr O mykiss",0,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WAN6C","Acute Mthd Survival Endpt, TSTaHo R/nR Pass/Fail, StatR96hr P promelas",1,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WAN6N","Acute Mthd Survival Endpt, TSTaHo R/nR Pass/Fail, StatR96hr S fontinalis",0,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WI33L","Chronic Mthd Fertilization Endpt, %Effect, Median TSTcHo R/nR Pass/Fail, Static40min S purpuratus",48,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WKK1D","Chronic Mthd Germ Tube Length Endpt, %Effect, Median TSTcHo R/nR Pass/Fail, Static48hr M pyrifera",29,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WJK1D","Chronic Mthd Germination Endpt, %Effect, Median TSTcHo R/nR Pass/Fail, Static48hr M pyrifera",49,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WHK3R","Chronic Mthd Larval Development Endpt, %Effect, Median TSTcHo R/nR Pass/Fail, Static48hr H rufescens",46,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WHK3S","Chronic Mthd Larval Development Endpt, %Effect, Median TSTcHo R/nR Pass/Fail, Static48hr Mytilus spp",13,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WLK1D","Chronic Mthd Sublethal Endpt Germination, TSTcHo R/nR Pass/Fail, Static48hr M pyrifera",1,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WCP6L","Chronic Mthd Sublethal Endpt, %Effect, Median TSTcHo R/nR Pass/Fail, StatR7d A affinis",3,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WBK3R","Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, Static48hr H rufescens",1,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WBK3S","Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, Static48hr Mytilus spp",3,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WB23N","Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, Static72hr D excentricus",1,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WB23L","Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, Static72hr S purpuratus",1,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WB43W","Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, Static80min T gratilla",0,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WBR1E","Chronic Mthd Sublethal Endpt, TSTcHo R/nR Pass/Fail, Static96hr R subcapitata",0,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WEP3E","Chronic Mthd, Survival Endpt %Effect, Growth Endpt Median TSTcHo R/nR Pass/Fail, StatR7d A bahia",6,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WEP6J","Chronic Mthd, Survival Endpt %Effect, Growth Endpt Median TSTcHo R/nR Pass/Fail, StatR7d M beryllina",10,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WEP6C","Chronic Mthd, Survival Endpt %Effect, Growth Endpt Median TSTcHo R/nR Pass/Fail, StatR7d P promelas",59,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","WF13B","Chronic Mthd, Survival Endpt %Effect, Reprod Endpt Median TSTcHo R/nR Pass/Fail, StatR8dmax C dubia",60,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","TQM6J","Coef Of Var Static Renewal 48Hr Acute Menidia beryllina",1,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","",""
"4677","Whole effluent toxicity","TQP6J","Coef Of Var Static Renewal 7Day Chronic Menidia beryllina",3,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","",""
"4677","Whole effluent toxicity","TEM6J","Low Flow Pass/Fail Static Renewal 48Hr Acute Menidia beryllina",2,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","TLP6J","Low Flow Pass/Fail Survival Test Static Renewal 7 Day Chronic Menidia beryllina",50,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","TOM6J","NOEC Lethal Static Renewal 48HR Acute Menidia beryllina",47,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","TOP6J","NOEC Lethal Static Renewal 7 Day Chronic Menidia beryllina",70,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","TPP6J","NOEC Sub-Lethal Static Renewal 7 Day Chronic Menidia beryllina",149,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4677","Whole effluent toxicity","TCB3E","% Effect Static 96HR Acute Americamysis bahia",1,"","1647379",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"4800","Methyl ethyl ketone","78356","2-Butanone",67,"78933","7443",.0000263110682937273,"Group 2","","","","","","","","Y","","","","","","",""
"4800","Methyl ethyl ketone","50763","Butanone",2,"78933","7443",.0000263110682937273,"Group 2","","","","","","","","Y","","","","","","",""
"4800","Methyl ethyl ketone","81595","Methyl ethyl ketone",63,"78933","7443",.0000263110682937273,"Group 2","","","","","","","","Y","","","","","","",""
"4819","Algae, presence","51054","Algae, presence",18,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","",""
"4819","Algae, presence","60050","Algae, total (cells/mL)",7,"","",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","",""
"4871","Antimony","01095","Antimony, dissolved (as Sb)",49,"7440360","149963",.01,"Group 2","","","","","","Y","Y","Y","Y","","","","","",""
"4871","Antimony","01098","Antimony, in bottom deposits (dry wgt)",0,"7440360","149963",.01,"Group 2","","","","","","Y","Y","Y","Y","","","","","",""
"4871","Antimony","01268","Antimony, total recoverable",1905,"7440360","149963",.01,"Group 2","","","","","","Y","Y","Y","Y","","","","","",""
"4871","Antimony","01097","Antimony, total (as Sb)",884,"7440360","149963",.01,"Group 2","","","","","","Y","Y","Y","Y","","","","","",""
"4878","Aroclor 1221","39488","PCB-1221",853,"11104282","173153",9136,"Group 2","","","","","","","Y","Y","Y","","","","","",""
"4878","Aroclor 1221","73155","PCB-1221, dry weight",0,"11104282","173153",9136,"Pollutant Not Used for QNCR","","","","","","","Y","Y","Y","","","","","",""
"4879","Aroclor 1242","39496","PCB-1242",872,"53469219","298950",9136,"Group 2","","","","","","","Y","Y","Y","","","","","",""
"4879","Aroclor 1242","39499","PCB-1242 bot. dep., dry solid",1,"53469219","298950",9136,"Pollutant Not Used for QNCR","","","","","","","Y","Y","Y","","","","","",""
"4880","Aroclor 1254","39507","PCB-1254, bot. dep.,dry solid",0,"11097691","173047",9136,"Pollutant Not Used for QNCR","","","","","","","Y","Y","Y","","","","","",""
"4880","Aroclor 1254","39504","PCB-1254",890,"11097691","173047",9136,"Group 2","","","","","","","Y","Y","Y","","","","","",""
"4881","Aroclor 1262","81649","PCB-1262",5,"37324235","274183",,"Group 2","","","","","","","","Y","","","","","","",""
"4915","Beryllium","61524","Beryllium, sludge, tot. dry wt (as Be)",87,"7440417","150003",1.05,"Pollutant Not Used for QNCR","","","","","","Y","Y","Y","Y","","","","","",""
"4915","Beryllium","01013","Beryllium, in bottom deposits (dry wgt)",5,"7440417","150003",1.05,"Group 2","","","","","","Y","Y","Y","Y","","","","","",""
"4915","Beryllium","01010","Beryllium, dissolved (as Be)",30,"7440417","150003",1.05,"Group 2","","","","","","Y","Y","Y","Y","","","","","",""
"4915","Beryllium","00998","Beryllium, total recoverable (as Be)",1939,"7440417","150003",1.05,"Group 2","","","","","","Y","Y","Y","Y","","","","","",""
"4915","Beryllium","01312","Beryllium, potentially dissolvd",10,"7440417","150003",1.05,"Group 2","","","","","","Y","Y","Y","Y","","","","","",""
"4915","Beryllium","01012","Beryllium, total (as Be)",591,"7440417","150003",1.05,"Group 2","","","","","","Y","Y","Y","Y","","","","","",""
"500","Asbestos","00977","Fibers, non-amphibole, non-chrysotile asbestos",2,"12001295","173617",,"Pollutant Not Used for QNCR","","","","","","","Y","Y","","","","","","",""
"500","Asbestos","00976","Fibers, ambiguous asbestos",2,"12001295","173617",,"Pollutant Not Used for QNCR","","","","","","","Y","Y","","","","","","",""
"500","Asbestos","34228","Asbestos (fibrous) dry weight",0,"12001295","173617",,"Pollutant Not Used for QNCR","","","","","","","Y","Y","","","","","","",""
"500","Asbestos","34225","Asbestos (fibrous)",4,"12001295","173617",,"Group 2","","","","","","","Y","Y","","","","","","",""
"500","Asbestos","00948","Asbestos",441,"12001295","173617",,"Group 2","","","","","","","Y","Y","","","","","","",""
"5033","Chloride","00942","Chloride, sludge, total dry weight",1,"16887006","205955",.0000243478260869565,"Group 1","","","","","","","","","","","","","","",""
"5033","Chloride","00940","Chloride (as Cl)",6196,"16887006","205955",.0000243478260869565,"Group 1","","","","","","","","","","","","","","",""
"5033","Chloride","70352","Chloride, organic, total",4,"16887006","205955",.0000243478260869565,"Group 2","","","","","","","","","","","","","","",""
"5033","Chloride","00941","Chloride, dissolved in water",44,"16887006","205955",.0000243478260869565,"Group 1","","","","","","","","","","","","","","",""
"5033","Chloride","49879","Chloride (1% solution)",1,"16887006","205955",.0000243478260869565,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","",""
"5033","Chloride","47027","Chloride, per cfs of streamflow",1,"16887006","205955",.0000243478260869565,"Group 1","","","","","","","","","","","","","","",""
"5033","Chloride","00943","Chloride, total recoverable",205,"16887006","205955",.0000243478260869565,"Group 1","","","","","","","","","","","","","","",""
"5033","Chloride","49880","Chloride (3% solution)",1,"16887006","205955",.0000243478260869565,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","",""
"5033","Chloride","82295","Chloride, dissolved (as Cl)",30,"16887006","205955",.0000243478260869565,"Group 1","","","","","","","","","","","","","","",""
"5033","Chloride","46225","Chloride",1263,"16887006","205955",.0000243478260869565,"Group 1","","","","","","","","","","","","","","",""
"5033","Chloride","00166","Chloride, percent removal",0,"16887006","205955",.0000243478260869565,"Group 1","","","","","","","","","","","","","","",""
"5123","Cyanide","00717","Cyanide, free [as free]",128,"57125","2444",,"Group 2","","","","","","","","","Y","","","","","",""
"5123","Cyanide","00718","Cyanide, weak acid, dissociable",578,"57125","2444",1.11,"Group 2","","","","","","","Y","","Y","","","","","",""
"5123","Cyanide","00719","Cyanide, free-water plus wastewaters",416,"57125","2444",1.11,"Group 2","","","","","","","","","Y","","","","","",""
"5123","Cyanide","81208","Cyanide, free not amenable to chlorin.",11,"57125","2444",1.11,"Group 2","","","","","","","","","Y","","","","","",""
"5123","Cyanide","00724","Cyanide complexed to range of compound",0,"57125","2444",1.11,"Group 2","","","","","","","Y","","Y","","","","","",""
"5123","Cyanide","81209","Cyanide, Available",1,"57125","2444",,"Group 2","","","","","","","","","Y","","","","","",""
"5123","Cyanide","01257","Cyanide (A)",171,"57125","2444",1.11,"Group 2","","","","","","","Y","","Y","","","","","",""
"5123","Cyanide","51173","Cyanide, free available",639,"57125","2444",1.11,"Group 2","","","","","","","Y","","Y","","","","","",""
"5123","Cyanide","01291","Cyanide, filterable, total",0,"57125","2444",1.11,"Group 2","","","","","","","Y","","Y","","","","","",""
"5123","Cyanide","00723","Cyanide, dissolved std method",18,"57125","2444",1.11,"Group 2","","","","","","","Y","","Y","","","","","",""
"5123","Cyanide","00721","Cyanide in bottom deposits (dry wgt)",1,"57125","2444",1.11,"Group 2","","","","","","","","","Y","","","","","",""
"5123","Cyanide","61556","Cyanide, sludge solid",1,"57125","2444",1.11,"Group 2","","","","","","","","","Y","","","","","",""
"5123","Cyanide","0720A","Cyanide",0,"57125","2444",1.11,"Group 2","","","","","","","","","Y","","","","","",""
"5123","Cyanide","00720","Cyanide, total (as CN)",4618,"57125","2444",1.11,"Group 2","","","","","","","Y","","Y","","","","","",""
"5123","Cyanide","78248","Cyanide, total recoverable",208,"57125","2444",1.11,"Group 2","","","","","","","Y","","Y","","","","","",""
"5123","Cyanide","00722","Cyanide, free (amen. to chlorination)",908,"57125","2444",1.11,"Group 2","","","","","","","","","Y","","","","","",""
"5123","Cyanide","00158","CN, free (amenable to chlorine)",3,"57125","2444",1.11,"Group 2","","","","","","","","","Y","","","","","",""
"5166","Daphnia pulex","T4M3D","IC25 Low Flow Pass/Fail Static Renewal 48Hr Acute Daphnia pulex",6,"","1922509",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","Y",""
"5166","Daphnia pulex","51711","Whole Effluent Toxicity [WET] - Daphnia pulex",17,"","1922509",,"Pollutant Not Used for QNCR","","","","","","","","","","","","","","",""
